date,base_actual,peak_actual,offpeak_actual,n_hours,n_peak_hours,qa_flag_missing_hours,base_actual_test,peak_actual_test,offpeak_actual_test,base_seasonalnaive_d1,peak_seasonalnaive_d1,offpeak_seasonalnaive_d1,base_seasonalnaive_d7,peak_seasonalnaive_d7,offpeak_seasonalnaive_d7,base_elasticnet,peak_elasticnet,offpeak_elasticnet,base_lightgbm,peak_lightgbm,offpeak_lightgbm,spread_base_seasonalnaive_d1,spread_peak_seasonalnaive_d1,spread_base_seasonalnaive_d7,spread_peak_seasonalnaive_d7,spread_base_elasticnet,spread_peak_elasticnet,spread_base_lightgbm,spread_peak_lightgbm,proxy_base,proxy_peak,proxy_offpeak,spread_base,spread_pct_base,spread_peak,spread_pct_peak,spread_offpeak,spread_pct_offpeak,signal,conviction,action,pnl_daily,pnl_cumulative,pnl_rolling_7d,is_loss,consec_losses
2024-08-11,54.7175,3.976666666666668,105.45833333333331,24,12,False,54.7175,3.976666666666668,105.45833333333331,49.84708333333333,2.5916666666666663,97.1025,62.09166666666667,25.19,98.99333333333334,47.639198905250595,7.758415247091178,87.51998256341001,42.218452057795,-2.359687272754781,86.79659138834478,-4.870416666666671,-1.3850000000000016,7.374166666666667,21.21333333333333,-7.078301094749406,3.78174858042451,-12.499047942205005,-6.336353939421449,76.87946428571429,48.300714285714285,105.45821428571428,-34.661012227919294,-45.08487741161327,-50.66040155846907,-104.88540864798908,-18.661622897369497,-17.695750894103146,-1,Strong,SELL,22.16196428571429,4070.5418995859213,15.211105442176873,False,0
2024-08-12,92.05833333333334,63.89666666666667,120.21999999999998,24,12,False,92.05833333333334,63.89666666666667,120.21999999999998,54.7175,3.976666666666668,105.45833333333331,99.85625,79.98166666666667,119.73083333333334,82.4248977142519,61.511452020202306,103.3383434083015,87.78201899556046,66.25431879778941,109.30971919333152,-37.340833333333336,-59.92,7.797916666666666,16.085,-9.63343561908144,-2.3852146464643624,-4.276314337772874,2.357652131122741,75.8260119047619,45.27023809523809,106.3817857142857,11.956007090798565,15.767685508523657,20.984080702551317,46.352927630744226,2.9279334790458194,2.7522883352508303,1,Strong,BUY,16.23232142857144,4086.774221014493,14.577602040816329,False,0
2024-08-13,99.73833333333332,86.54666666666667,112.93,24,12,False,99.73833333333332,86.54666666666667,112.93,92.05833333333334,63.89666666666667,120.21999999999998,86.98,55.25666666666667,118.70333333333332,86.46049415543337,72.50563353653752,100.4153547743292,94.63120073471131,83.33050172753116,105.93189974189148,-7.679999999999993,-22.65,-12.758333333333326,-31.29,-13.277839177899963,-14.04103313012915,-5.107132598622002,-3.21616493913551,74.7120238095238,42.97238095238095,106.45166666666667,19.919176925187514,26.661273392848916,40.358120775150205,93.9164176634111,-0.5197669247751833,-0.4882656524324184,1,Strong,BUY,25.026309523809516,4111.800530538302,18.15278911564626,False,0
2024-08-14,108.0125,97.29916666666666,118.72583333333334,24,12,False,108.0125,97.29916666666666,118.72583333333334,99.73833333333332,86.54666666666667,112.93,92.90958333333332,79.065,106.75416666666666,100.84557070181422,93.86180467695694,107.82933672667154,102.53869707490954,96.14055998861,108.9368341612091,-8.274166666666673,-10.752499999999998,-15.102916666666673,-18.234166666666667,-7.166929298185778,-3.4373619897097285,-5.473802925090467,-1.158606678056671,76.53464285714286,47.44238095238096,105.62690476190475,26.00405421776668,33.976841397568194,48.698179036229035,102.64699633247444,3.3099293993043517,3.133604460686711,1,Strong,BUY,31.477857142857147,4143.278387681159,22.649625850340136,False,0
2024-08-15,85.52875,56.026666666666664,115.03083333333332,24,12,False,85.52875,56.026666666666664,115.03083333333332,108.0125,97.29916666666666,118.72583333333334,93.15458333333332,77.3075,109.00166666666668,84.5013155219043,58.827853589710536,110.17477745409803,81.5358501355234,54.9181194036874,108.15358086735942,22.48375,41.2725,7.625833333333333,21.28083333333334,-1.0274344780956994,2.801186923043872,-3.9928998644765983,-1.1085472629792648,78.69220238095238,50.0472619047619,107.33714285714287,2.8436477545710233,3.61363345863012,4.870857498925496,9.732515453481867,0.816438010216558,0.7606295346459627,0,Weak,HOLD,0.0,4143.278387681159,22.649625850340136,False,0
2024-08-16,108.03875,93.08083333333332,122.99666666666668,24,12,False,108.03875,93.08083333333332,122.99666666666668,85.52875,56.026666666666664,115.03083333333332,53.31708333333333,18.7125,87.92166666666667,94.34320899400028,78.56653949716295,110.11987849083764,103.2841877865261,91.72360834450348,114.84476722854872,-22.50999999999999,-37.05416666666667,-54.721666666666664,-74.36833333333333,-13.6955410059997,-14.51429383617038,-4.754562213473889,-1.3572249888298415,77.6027976190476,47.00714285714286,108.19845238095239,25.681390167478497,33.09338188237559,44.716465487360615,95.12695894591225,6.646314847596329,6.142707868126927,1,Strong,BUY,30.435952380952386,4173.714340062112,22.28590986394558,False,0
2024-08-17,93.23583333333332,73.79666666666667,112.675,24,12,False,93.23583333333332,73.79666666666667,112.675,108.03875,93.08083333333332,122.99666666666668,49.84708333333333,2.5916666666666663,97.1025,97.72068915140773,79.58749180759588,115.85388649521956,96.41082287282929,78.23172513665908,114.58992060899946,14.80291666666666,19.284166666666664,-43.38875,-71.205,4.484855818074394,5.790825140929215,3.1749895394959395,4.435058469992413,85.42017857142856,57.63119047619047,113.20916666666666,10.990644301400721,12.866566758825396,20.60053466046861,35.74546090450698,1.3807539423328024,1.2196485346441048,1,Strong,BUY,7.815654761904753,4181.529994824016,19.021437074829937,False,0
2024-08-18,88.23666666666666,69.98833333333333,106.485,24,12,False,88.23666666666666,69.98833333333333,106.485,93.23583333333332,73.79666666666667,112.675,54.7175,3.976666666666668,105.45833333333331,87.14340897683012,71.44302898010852,102.8437889735517,86.9857763850553,69.76431737069036,104.2072353994202,4.999166666666667,3.808333333333337,-33.51916666666666,-66.01166666666666,-1.0932576898365485,1.4546956467751926,-1.2508902816113618,-0.2240159626429658,91.61857142857141,67.80333333333333,115.43380952380951,-4.632795043516111,-5.056611308470333,1.9609840373570364,2.8921646487739587,-11.226574124389316,-9.725551093480728,0,Weak,HOLD,-0.0,4181.529994824016,15.85544217687075,False,0
2024-08-19,108.19625,104.24166666666667,112.15083333333332,24,12,False,108.19625,104.24166666666667,112.15083333333332,88.23666666666666,69.98833333333333,106.485,92.05833333333334,63.89666666666667,120.21999999999998,104.4492927911461,95.76410347930624,113.134482102986,107.92548224490304,101.9989525681897,113.85201192161638,-19.95958333333334,-34.253333333333345,-16.13791666666667,-40.345000000000006,-3.746957208853899,-8.477563187360445,-0.2707677550969691,-2.2427140984769807,96.4070238095238,77.23357142857142,115.5804761904762,11.51845843537923,11.947737810200246,24.76538113961827,32.06556511830124,-1.728464268859824,-1.4954638757598828,1,Strong,BUY,11.7892261904762,4193.3192210144925,15.220714285714285,False,0
2024-08-20,92.11208333333332,78.325,105.89916666666666,24,12,False,92.11208333333332,78.325,105.89916666666666,108.19625,104.24166666666667,112.15083333333332,99.73833333333332,86.54666666666667,112.93,85.94189664851403,71.2198563783099,100.66393691871816,88.77710403463861,78.51227343217656,99.04193463710064,16.084166666666675,25.91666666666667,7.626249999999999,8.221666666666664,-6.170186684819299,-7.105143621690104,-3.3349792986947193,0.1872734321765534,98.71244047619048,82.99714285714286,114.4277380952381,-9.935336441551868,-10.064928385544555,-4.4848694249663055,-5.403643150326024,-15.38580345813746,-13.445868732747185,-1,Moderate,SELL,6.600357142857163,4199.91957815735,12.588435374149665,False,0
2024-08-21,52.623333333333335,18.634166666666665,86.6125,24,12,False,52.623333333333335,18.634166666666665,86.6125,92.11208333333332,78.325,105.89916666666666,108.0125,97.29916666666666,118.72583333333334,52.51740212719508,28.567731139915207,76.46707311447496,48.62983468555836,18.697946494519215,78.5617228765975,39.48875,59.69083333333334,55.38916666666667,78.66499999999999,-0.1059312061382513,9.93356447324854,-3.9934986477749774,0.0637798278525494,97.62297619047618,81.82261904761904,113.42333333333332,-48.99314150491782,-50.186076492203334,-63.12467255309983,-77.14819360201926,-34.86161045673582,-30.735836650368082,-1,Strong,SELL,44.999642857142845,4244.919221014493,14.52011904761905,False,0
2024-08-22,63.04208333333333,34.92916666666667,91.15500000000002,24,12,False,63.04208333333333,34.92916666666667,91.15500000000002,52.623333333333335,18.634166666666665,86.6125,85.52875,56.026666666666664,115.03083333333332,54.06097442581359,34.434009488784646,73.68793936284253,56.258210879002185,32.60997748156356,79.90644427644081,-10.418749999999996,-16.295,22.48666666666667,21.097499999999997,-8.98110890751974,-0.4951571778820209,-6.783872454331146,-2.319189185103106,89.7102380952381,70.5847619047619,108.83571428571429,-33.45202721623591,-37.28897384122713,-37.974784423198344,-53.80025858050875,-28.92927000927348,-26.580677307201466,-1,Strong,SELL,26.668154761904766,4271.5873757763975,18.32985544217687,False,0
2024-08-23,39.125,11.056666666666668,67.19333333333334,24,12,False,39.125,11.056666666666668,67.19333333333334,63.04208333333333,34.92916666666667,91.15500000000002,108.03875,93.08083333333332,122.99666666666668,28.55472300028231,-0.6661913978662106,57.775637398430824,31.057498160216216,-5.845447818709329,67.96044413914176,23.91708333333333,23.8725,68.91375,82.02416666666666,-10.570276999717692,-11.722858064532875,-8.067501839783784,-16.902114485375996,86.49785714285713,67.57083333333333,105.42488095238095,-55.440358982640916,-64.0944883652752,-73.41628115204266,-108.65084464753186,-37.46443681323919,-35.53661761321921,-1,Strong,SELL,47.37285714285713,4318.960232919255,20.74941326530612,False,0
2024-08-24,49.80916666666667,8.984166666666667,90.63416666666669,24,12,False,49.80916666666667,8.984166666666667,90.63416666666669,39.125,11.056666666666668,67.19333333333334,93.23583333333332,73.79666666666667,112.675,48.76131255762488,19.977096318704454,77.5455287965453,39.92469186843776,-0.1667378535935633,80.01612159046908,-10.68416666666667,2.0725,43.42666666666666,64.8125,-1.0478541090417934,10.992929652037787,-9.884474798228908,-9.15090452026023,76.6530357142857,55.853095238095236,97.45297619047619,-36.728343845847945,-47.91505450971062,-56.019833091688795,-100.2985292988379,-17.43685460000711,-17.89258294782706,-1,Strong,SELL,26.843869047619037,4345.8041019668735,23.467729591836736,False,0
2024-08-25,21.86375,9.164166666666668,34.56333333333333,24,12,False,21.86375,9.164166666666668,34.56333333333333,49.80916666666667,8.984166666666667,90.63416666666669,88.23666666666666,69.98833333333333,106.485,12.803392878196624,-8.630001495215273,34.23678725160852,8.406829860967134,-12.19031408189525,29.003973803829513,27.94541666666667,-0.1799999999999997,66.37291666666667,60.82416666666666,-9.060357121803376,-17.79416816188194,-13.456920139032864,-21.35448074856192,70.44922619047618,46.59416666666667,94.30428571428571,-62.042396329509046,-88.06682441303573,-58.784480748561926,-126.16274730076064,-65.3003119104562,-69.24426754929989,-1,Strong,SELL,48.585476190476186,4394.38957815735,30.4085119047619,False,0
2024-08-26,99.58541666666667,85.11333333333333,114.0575,24,12,False,99.58541666666667,85.11333333333333,114.0575,21.86375,9.164166666666668,34.56333333333333,108.19625,104.24166666666667,112.15083333333332,84.57762039414789,76.43805528970324,92.71718549859251,92.08230151357384,83.82360279424209,100.34100023290564,-77.72166666666668,-75.94916666666666,8.610833333333332,19.128333333333345,-15.007796272518789,-8.675278043630087,-7.503115153092821,-1.289730539091238,60.96738095238096,37.90500000000001,84.02976190476191,31.114920561192882,51.03535706330477,45.918602794242084,121.14128160992502,16.31123832814373,19.411263293391983,1,Strong,BUY,38.61803571428572,4433.007613871636,34.241198979591836,False,0
2024-08-27,90.89791666666667,69.19583333333334,112.6,24,12,False,90.89791666666667,69.19583333333334,112.6,99.58541666666667,85.11333333333333,114.0575,92.11208333333332,78.325,105.89916666666666,92.63583214524614,73.86212714064291,111.40953714984936,97.0861955033123,79.17753029366769,114.9948607129569,8.6875,15.91749999999999,1.2141666666666566,9.129166666666665,1.7379154785794668,4.666293807309572,6.1882788366456225,9.981696960334348,59.73726190476191,35.17238095238095,84.30214285714285,37.34893359855039,62.52200453729392,44.00514934128674,125.11279631840753,30.692717855814053,36.40799250835827,1,Strong,BUY,31.160654761904766,4464.168268633541,37.74981292517007,False,0
2024-08-28,95.9225,81.30833333333334,110.53666666666668,24,12,False,95.9225,81.30833333333334,110.53666666666668,90.89791666666667,69.19583333333334,112.6,52.623333333333335,18.634166666666665,86.6125,84.8653763096978,72.27739934200476,97.45335327739085,88.82493014828486,76.60294699065564,101.04691330591407,-5.024583333333325,-12.112499999999995,-43.299166666666665,-62.67416666666667,-11.057123690302204,-9.03093399132858,-7.097569851715136,-4.7053863426776985,59.56380952380953,33.86821428571429,85.25940476190476,29.261120624475332,49.12567019874499,42.73473270494135,126.17946828973203,15.787508544009313,18.517028811188016,1,Strong,BUY,36.35869047619047,4500.526959109731,36.51539115646258,False,0
2024-08-29,112.91083333333334,99.98916666666666,125.8325,24,12,False,112.91083333333334,99.98916666666666,125.8325,95.9225,81.30833333333334,110.53666666666668,63.04208333333333,34.92916666666667,91.15500000000002,100.09239438118816,88.6105863339166,111.57420242845974,106.3957638065735,95.13244242794052,117.6590851852065,-16.988333333333344,-18.680833333333325,-49.86875000000001,-65.06,-12.818438952145172,-11.378580332750062,-6.515069526759845,-4.856724238726144,65.74940476190477,42.821666666666665,88.67714285714285,40.64635904466873,61.820117143051675,52.31077576127385,122.15959777668748,28.98194232806364,32.68253959732665,1,Strong,BUY,47.16142857142857,4547.68838768116,39.44300170068027,False,0
2024-08-30,106.6375,102.27,111.005,24,12,False,106.6375,102.27,111.005,112.91083333333334,99.98916666666666,125.8325,39.125,11.056666666666668,67.19333333333334,106.5120163326288,99.79011410735409,113.23391855790352,107.11284625195287,101.91082264658242,112.31486985732336,6.2733333333333405,-2.2808333333333337,-67.5125,-91.21333333333332,-0.1254836673712134,-2.4798858926459104,0.4753462519528852,-0.3591773534175786,72.87351190476191,52.11595238095238,93.63107142857145,34.23933434719096,46.98460860777261,49.79487026563004,95.54631161998938,18.683798428751913,19.95469895162448,1,Strong,BUY,33.76398809523809,4581.452375776398,37.498877551020406,False,0
2024-08-31,79.04625,53.692499999999995,104.4,24,12,False,79.04625,53.692499999999995,104.4,106.6375,102.27,111.005,49.80916666666667,8.984166666666667,90.63416666666669,70.94269606067807,46.81535244937916,95.07003967197696,70.86481337790731,45.63658808466917,96.09303867114544,27.59125,48.5775,-29.23708333333333,-44.70833333333333,-8.103553939321927,-6.877147550620833,-8.18143662209269,-8.055911915330825,82.51815476190477,65.14642857142857,99.88988095238096,-11.653341383997457,-14.122154594490913,-19.5098404867594,-29.947674668563305,-3.796842281235527,-3.8010279369994846,-1,Strong,SELL,3.471904761904767,4584.924280538303,34.16002551020408,False,0
2024-09-01,61.64791666666667,33.3575,89.93833333333333,24,12,False,61.64791666666667,33.3575,89.93833333333333,79.04625,53.692499999999995,104.4,21.86375,9.164166666666668,34.56333333333333,55.41922129698647,26.801145221165186,84.03729737280776,54.93858107788551,21.351249227428237,88.52591292834278,17.398333333333333,20.334999999999994,-39.784166666666664,-24.193333333333335,-6.228695369680196,-6.5563547788348195,-6.709335588781158,-12.006250772571764,86.69488095238096,71.53333333333333,101.85642857142857,-31.756299874495447,-36.62995960734784,-50.18208410590509,-70.15202810704346,-13.33051564308579,-13.087554541280166,-1,Strong,SELL,25.04696428571429,4609.971244824017,30.79738095238095,False,0
2024-09-02,115.07375,115.5025,114.645,24,12,False,115.07375,115.5025,114.645,61.64791666666667,33.3575,89.93833333333333,99.58541666666667,85.11333333333333,114.0575,113.37914043173038,110.43590108774303,116.32237977571768,119.46313401030888,120.12305139833867,118.80321662227908,-53.42583333333334,-82.145,-15.48833333333333,-30.389166666666668,-1.6946095682696267,-5.06659891225695,4.3893840103088735,4.620551398338691,92.37833333333334,74.9895238095238,109.76714285714286,27.084800676975533,29.319429891903436,45.13352758881487,60.186443780408204,9.036073765136223,8.23203877766617,1,Strong,BUY,22.69541666666666,4632.6666614906835,28.52272108843537,False,0
2024-09-03,158.39208333333332,162.38666666666666,154.3975,24,12,False,158.39208333333332,162.38666666666666,154.3975,115.07375,115.5025,114.645,90.89791666666667,69.19583333333334,112.6,132.91962044645308,119.6948079037561,146.14443298915003,140.40402296728567,134.87249502019512,145.9355509143762,-43.318333333333314,-46.88416666666666,-67.49416666666664,-93.19083333333332,-25.472462886880237,-42.69185876291056,-17.988060366047648,-27.51417164647154,94.5909523809524,79.33083333333333,109.85107142857143,45.81307058633327,48.43282516262999,55.54166168686179,70.0127042073113,36.08447948580476,32.84854577796995,1,Strong,BUY,63.801130952380916,4696.467792443064,33.18564625850339,False,0
2024-09-04,125.83666666666666,129.20416666666665,122.46916666666668,24,12,False,125.83666666666666,129.20416666666665,122.46916666666668,158.39208333333332,162.38666666666666,154.3975,95.9225,81.30833333333334,110.53666666666668,133.9108265883285,133.346391259643,134.47526191701402,129.12260190710944,128.57800809666375,129.66719571755513,32.55541666666666,33.182500000000005,-29.91416666666666,-47.895833333333314,8.074159921661831,4.142224592976362,3.2859352404427824,-0.6261585700029002,104.2329761904762,92.64380952380952,115.82214285714285,24.889625716633248,23.878840100612443,35.93419857285423,38.78747944148294,13.845052860412281,11.95371845044261,1,Strong,BUY,21.603690476190465,4718.071482919255,31.07778911564625,False,0
2024-09-05,64.42291666666667,38.935833333333335,89.91000000000001,24,12,False,64.42291666666667,38.935833333333335,89.91000000000001,125.83666666666666,129.20416666666665,122.46916666666668,112.91083333333334,99.98916666666666,125.8325,62.46613339547128,42.935042231519695,81.99722455942288,54.776849722480335,28.348489242164167,81.20521020279651,61.41374999999999,90.26833333333332,48.48791666666668,61.05333333333333,-1.956783271195384,3.99920889818636,-9.64606694418633,-10.587344091169168,108.50642857142859,99.48607142857142,117.52678571428571,-53.72957884894825,-49.51741528713081,-71.13758218640726,-71.50506715654393,-36.3215755114892,-30.90493396100274,-1,Strong,SELL,44.08351190476192,4762.154994824016,30.63808673469387,False,0
2024-09-06,76.12708333333333,69.71583333333334,82.53833333333334,24,12,False,76.12708333333333,69.71583333333334,82.53833333333334,64.42291666666667,38.935833333333335,89.91000000000001,106.6375,102.27,111.005,63.93162929518811,60.041762294239106,67.82149629613711,77.4830739620053,74.23702735305513,80.72912057095549,-11.704166666666666,-30.78,30.51041666666667,32.55416666666666,-12.195454038145222,-9.67407103909423,1.3559906286719752,4.52119401972179,101.57958333333333,90.76416666666667,112.395,-24.096509371328025,-23.72180371350348,-16.527139313611542,-18.208881236477183,-31.66587942904451,-28.173743875656843,-1,Strong,SELL,25.4525,4787.607494824017,29.450731292517,False,0
2024-09-07,79.41666666666667,57.555,101.27833333333332,24,12,False,79.41666666666667,57.555,101.27833333333332,76.12708333333333,69.71583333333334,82.53833333333334,79.04625,53.692499999999995,104.4,74.82836315391276,52.847969761735705,96.8087565460898,78.24225411541644,58.17631259087454,98.30819563995836,-3.28958333333334,12.160833333333336,-0.3704166666666708,-3.862500000000004,-4.58830351275391,-4.707030238264295,-1.174412551250228,0.6213125908745383,97.22095238095237,86.11357142857142,108.32833333333333,-18.978698265535925,-19.521201758206857,-27.93725883769688,-32.44234140360789,-10.020137693374977,-9.249784783951547,-1,Strong,SELL,17.804285714285697,4805.411780538302,31.49821428571428,False,0
2024-09-08,68.99791666666667,44.060833333333335,93.935,24,12,False,68.99791666666667,44.060833333333335,93.935,79.41666666666667,57.555,101.27833333333332,61.64791666666667,33.3575,89.93833333333333,64.89954539136691,43.8587186816269,85.94037210110695,66.9005482718221,43.10845838089424,90.69263816274996,10.418750000000005,13.494166666666665,-7.350000000000001,-10.703333333333331,-4.098371275299755,-0.202114651706438,-2.0973683948445654,-0.9523749524390936,97.27386904761904,86.66535714285715,107.88238095238096,-30.37332077579694,-31.224542699055295,-43.556898761962906,-50.25871951368611,-17.189742789630998,-15.933781436672698,-1,Strong,SELL,28.275952380952376,4833.687732919255,31.959498299319716,False,0
2024-09-09,99.73083333333334,104.18666666666668,95.275,24,12,False,99.73083333333334,104.18666666666668,95.275,68.99791666666667,44.060833333333335,93.935,115.07375,115.5025,114.645,94.58885135849792,101.67333810190767,87.50436461508819,101.11915275088144,107.6786129712829,94.55969253047996,-30.732916666666668,-60.12583333333333,15.342916666666667,11.31583333333333,-5.141981974835403,-2.513328564758993,1.3883194175480895,3.491946304616235,98.32386904761904,88.19440476190478,108.45333333333335,2.795283703262399,2.8429350170390677,19.484208209378124,22.092340508424467,-13.893640802853383,-12.810708878952589,0,Weak,HOLD,0.0,4833.687732919255,28.717295918367338,False,0
2024-09-10,59.03875,39.954166666666666,78.12333333333333,24,12,False,59.03875,39.954166666666666,78.12333333333333,99.73083333333334,104.18666666666668,95.275,158.39208333333332,162.38666666666666,154.3975,55.15974026560165,46.344707935110875,63.97477259609243,57.62216497476795,47.53192164744851,67.71240830208738,40.692083333333336,64.2325,99.35333333333332,122.4325,-3.879009734398352,6.39054126844421,-1.4165850252320524,7.577754980781847,96.13202380952382,86.57785714285714,105.68619047619049,-38.50985883475587,-40.059344751816916,-39.04593549540863,-45.099216802029616,-37.97378217410311,-35.930694448351815,-1,Strong,SELL,37.093273809523815,4870.781006728778,24.90188775510204,False,0
2024-09-11,80.93958333333333,87.76083333333334,74.11833333333333,24,12,False,80.93958333333333,87.76083333333334,74.11833333333333,59.03875,39.954166666666666,78.12333333333333,125.83666666666666,129.20416666666665,122.46916666666668,71.15032116090687,75.67213145846677,66.62851086334699,78.8489197243046,85.91234883197352,71.78549061663564,-21.90083333333333,-47.80666666666667,44.89708333333333,41.443333333333314,-9.78926217242646,-12.088701874866572,-2.090663609028738,-1.8484845013598203,81.93869047619047,69.0875,94.78988095238095,-3.0897707518858795,-3.770832477221121,16.82484883197351,24.35295651452652,-23.004390335745313,-24.268825010237006,0,Weak,HOLD,-0.0,4870.781006728778,21.815646258503403,False,0
2024-09-12,112.33833333333332,114.43416666666668,110.2425,24,12,False,112.33833333333332,114.43416666666668,110.2425,80.93958333333333,87.76083333333334,74.11833333333333,64.42291666666667,38.935833333333335,89.91000000000001,104.1415878117521,101.293650698509,106.98952492499518,103.35351909601906,101.60032550588772,105.1067126861504,-31.398749999999993,-26.673333333333332,-47.91541666666666,-75.49833333333333,-8.19674552158122,-13.140515968157658,-8.984814237314268,-12.833841160778944,75.52482142857143,63.16702380952381,87.88261904761904,27.828697667447628,36.84708833607369,38.43330169636391,60.84393308169326,17.224093638531357,19.59897625399456,1,Strong,BUY,36.813511904761896,4907.59451863354,20.77707482993197,False,0
2024-09-13,90.81291666666664,91.82,89.80583333333334,24,12,False,90.81291666666664,91.82,89.80583333333334,112.33833333333332,114.43416666666668,110.2425,76.12708333333333,69.71583333333334,82.53833333333334,87.163096629467,85.77299128345074,88.55320197548325,89.47550078367148,86.759852768947,92.191148798396,21.525416666666672,22.614166666666677,-14.68583333333332,-22.104166666666657,-3.649820037199646,-6.047008716549257,-1.337415882995174,-5.060147231052994,82.36988095238095,73.9525,90.7872619047619,7.105619831290525,8.626478209187132,12.807352768946998,17.318349979983093,1.4038868936340947,1.5463478732366738,1,Moderate,BUY,8.443035714285685,4916.037554347826,18.34715136054421,False,0
2024-09-14,53.83375,40.5925,67.075,24,12,False,53.83375,40.5925,67.075,90.81291666666664,91.82,89.80583333333334,79.41666666666667,57.555,101.27833333333332,46.7759890014019,33.29884537442111,60.253132628382694,53.21092289432136,38.580115863806874,67.84172992483585,36.97916666666665,51.22749999999999,25.58291666666667,16.9625,-7.0577609985980985,-7.293654625578888,-0.6228271056786454,-2.012384136193127,84.46785714285714,77.1102380952381,91.82547619047621,-31.256934248535785,-37.004530842628306,-38.53012223143123,-49.96758301257357,-23.983746265640363,-26.118836798504802,-1,Strong,SELL,30.63410714285714,4946.671661490683,20.179982993197275,False,0
2024-09-15,62.12625,40.77,83.4825,24,12,False,62.12625,40.77,83.4825,53.83375,40.5925,67.075,68.99791666666667,44.060833333333335,93.935,55.34193899000481,33.971282548174564,76.71259543183506,54.45763811535488,28.813687823679732,80.10158840703004,-8.292499999999997,-0.177500000000002,6.87166666666667,3.2908333333333317,-6.784311009995186,-6.798717451825439,-7.668611884645117,-11.95631217632027,80.81315476190476,74.68702380952381,86.9392857142857,-26.355516646549873,-32.61290408003455,-45.87333598584408,-61.42075777826681,-6.837697307255667,-7.864910841028578,-1,Strong,SELL,18.686904761904756,4965.3585662525875,18.810119047619043,False,0
2024-09-16,97.47333333333334,101.08083333333332,93.86583333333334,24,12,False,97.47333333333334,101.08083333333332,93.86583333333334,62.12625,40.77,83.4825,99.73083333333334,104.18666666666668,95.275,94.99139060354256,103.40165858787388,86.58112261921123,96.78039276071412,102.95615576276238,90.60462975866584,-35.347083333333345,-60.31083333333333,2.257499999999993,3.105833333333337,-2.4819427297907737,2.320825254540551,-0.6929405726192357,1.8753224294290476,79.8314880952381,74.21690476190477,85.44607142857144,16.94890466547602,21.230851472111056,28.739251000857607,38.723321988509205,5.158558330094394,6.037209486461511,1,Strong,BUY,17.641845238095243,4983.000411490682,21.330382653061218,False,0
2024-09-17,88.89416666666666,84.1925,93.59583333333336,24,12,False,88.89416666666666,84.1925,93.59583333333336,97.47333333333334,101.08083333333332,93.86583333333334,59.03875,39.954166666666666,78.12333333333333,80.10103771212592,75.86609743093105,84.33597799332077,86.9078098422995,83.06249622349085,90.75312346110816,8.57916666666668,16.888333333333335,-29.855416666666663,-44.23833333333333,-8.793128954540748,-8.326402569068946,-1.9863568243671637,-1.1300037765091415,79.5089880952381,73.77321428571427,85.24476190476192,7.398821747061405,9.305641946038715,9.289281937776579,12.591673045179204,5.5083615563462445,6.4618182199867675,1,Moderate,BUY,9.385178571428568,4992.385590062111,17.372083333333325,False,0
2024-09-18,77.97708333333334,62.30583333333333,93.64833333333333,24,12,False,77.97708333333334,62.30583333333333,93.64833333333333,88.89416666666666,84.1925,93.59583333333336,80.93958333333333,87.76083333333334,74.11833333333333,73.20977219461942,59.759422187265734,86.66012220197308,77.21987402979711,63.36973331277286,91.07001474682136,10.917083333333323,21.886666666666663,2.9624999999999915,25.455000000000005,-4.7673111387139215,-2.546411146067598,-0.7572093035362286,1.063899979439526,83.77404761904761,80.0929761904762,87.45511904761906,-6.554173589250496,-7.8236324679628835,-16.723242877703335,-20.87978705889554,3.614895699202293,4.1334295105515695,-1,Moderate,SELL,5.796964285714267,4998.182554347825,18.200221088435367,False,0
2024-09-19,77.86874999999999,63.428333333333335,92.30916666666668,24,12,False,77.86874999999999,63.428333333333335,92.30916666666668,77.97708333333334,62.30583333333333,93.64833333333333,112.33833333333332,114.43416666666668,110.2425,68.38106515301239,55.58932948382081,81.17280082220398,76.75517578275613,64.47833575781216,89.03201580770009,0.1083333333333484,-1.1225000000000025,34.46958333333333,51.005833333333335,-9.487684846987603,-7.839003849512523,-1.1135742172438654,1.0500024244788264,83.35083333333333,76.45654761904761,90.24511904761906,-6.595657550577201,-7.9131273039588095,-11.978211861235451,-15.666692041756958,-1.213103239918965,-1.34423141408773,-1,Moderate,SELL,5.482083333333335,5003.664637681159,13.72430272108843,False,0
2024-09-20,73.36666666666666,56.6375,90.09583333333336,24,12,False,73.36666666666666,56.6375,90.09583333333336,77.86874999999999,63.428333333333335,92.30916666666668,90.81291666666664,91.82,89.80583333333334,64.67235453130691,49.61291160753152,79.7317974550823,70.1359302186056,54.0269924063347,86.24486803087649,4.502083333333331,6.790833333333339,17.446249999999992,35.1825,-8.694312135359752,-7.024588392468473,-3.230736448061066,-2.6105075936652966,78.42660714285714,69.17,87.68321428571429,-8.290676924251542,-10.571255376571052,-15.143007593665303,-21.892449896870467,-1.4383462548377963,-1.6403895164597515,-1,Moderate,SELL,5.0599404761904765,5008.724578157349,13.24100340136054,False,0
