Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Oct 21, 2025 1:00 PM;Oct 21, 2025 2:00 PM;74,163.76;57,359.25;5,486.25;30,931.25;20,941.75;16,804.51
Oct 21, 2025 2:00 PM;Oct 21, 2025 3:00 PM;71,586.34;54,198.25;5,714.50;29,808.50;18,675.25;17,388.09
Oct 21, 2025 3:00 PM;Oct 21, 2025 4:00 PM;67,594.86;48,698.50;5,800.00;28,100.75;14,797.75;18,896.36
Oct 21, 2025 4:00 PM;Oct 21, 2025 5:00 PM;63,526.88;40,930.00;5,931.75;26,032.00;8,966.25;22,596.88
Oct 21, 2025 5:00 PM;Oct 21, 2025 6:00 PM;61,618.91;33,222.25;6,091.25;24,478.75;2,652.25;28,396.66
Oct 21, 2025 6:00 PM;Oct 21, 2025 7:00 PM;61,186.13;30,251.50;6,195.50;23,963.50;92.50;30,934.63
Oct 21, 2025 7:00 PM;Oct 21, 2025 8:00 PM;61,262.71;30,293.25;6,171.50;24,121.75;0.00;30,969.46
Oct 21, 2025 8:00 PM;Oct 21, 2025 9:00 PM;59,262.31;30,731.00;6,214.00;24,517.00;0.00;28,531.31
Oct 21, 2025 9:00 PM;Oct 21, 2025 10:00 PM;56,404.09;31,409.75;6,262.25;25,147.50;0.00;24,994.34
Oct 21, 2025 10:00 PM;Oct 21, 2025 11:00 PM;53,031.26;31,075.50;6,256.50;24,819.00;0.00;21,955.76
Oct 21, 2025 11:00 PM;Oct 22, 2025 12:00 AM;50,654.86;30,696.50;6,229.25;24,467.25;0.00;19,958.36
Oct 22, 2025 12:00 AM;Oct 22, 2025 1:00 AM;48,740.01;28,007.75;6,122.25;21,885.50;0.00;20,732.26
Oct 22, 2025 1:00 AM;Oct 22, 2025 2:00 AM;47,915.85;27,140.50;6,006.00;21,134.50;0.00;20,775.35
Oct 22, 2025 2:00 AM;Oct 22, 2025 3:00 AM;46,722.07;26,161.25;5,824.00;20,337.25;0.00;20,560.82
Oct 22, 2025 3:00 AM;Oct 22, 2025 4:00 AM;46,194.78;25,343.75;5,770.00;19,573.75;0.00;20,851.03
Oct 22, 2025 4:00 AM;Oct 22, 2025 5:00 AM;46,492.79;24,479.50;5,762.25;18,717.25;0.00;22,013.29
Oct 22, 2025 5:00 AM;Oct 22, 2025 6:00 AM;48,772.59;23,597.75;5,756.00;17,841.75;0.00;25,174.84
Oct 22, 2025 6:00 AM;Oct 22, 2025 7:00 AM;53,181.20;23,083.50;5,785.50;17,298.00;0.00;30,097.70
Oct 22, 2025 7:00 AM;Oct 22, 2025 8:00 AM;56,221.66;22,131.50;5,709.75;16,400.25;21.50;34,090.16
Oct 22, 2025 8:00 AM;Oct 22, 2025 9:00 AM;58,060.87;21,810.00;5,533.75;15,061.00;1,215.25;36,250.87
Oct 22, 2025 9:00 AM;Oct 22, 2025 10:00 AM;58,927.93;23,275.25;5,288.25;13,449.00;4,538.00;35,652.68
Oct 22, 2025 10:00 AM;Oct 22, 2025 11:00 AM;58,916.70;25,123.00;4,980.25;11,833.75;8,309.00;33,793.70
Oct 22, 2025 11:00 AM;Oct 22, 2025 12:00 PM;59,716.65;26,701.50;4,589.25;10,754.75;11,357.50;33,015.15
Oct 22, 2025 12:00 PM;Oct 22, 2025 1:00 PM;58,992.70;27,383.50;4,291.75;10,053.25;13,038.50;31,609.20
Oct 22, 2025 1:00 PM;Oct 22, 2025 2:00 PM;57,854.86;26,657.75;4,024.50;9,281.25;13,352.00;31,197.11
Oct 22, 2025 2:00 PM;Oct 22, 2025 3:00 PM;56,837.92;24,595.00;3,717.50;8,410.00;12,467.50;32,242.92
Oct 22, 2025 3:00 PM;Oct 22, 2025 4:00 PM;54,736.81;20,688.00;3,378.50;7,231.00;10,078.50;34,048.81
Oct 22, 2025 4:00 PM;Oct 22, 2025 5:00 PM;52,962.52;15,084.25;3,000.75;5,891.50;6,192.00;37,878.27
Oct 22, 2025 5:00 PM;Oct 22, 2025 6:00 PM;50,995.37;9,330.25;2,558.50;4,956.50;1,815.25;41,665.12
Oct 22, 2025 6:00 PM;Oct 22, 2025 7:00 PM;49,148.54;6,921.00;2,085.00;4,767.25;68.75;42,227.54
Oct 22, 2025 7:00 PM;Oct 22, 2025 8:00 PM;49,171.00;6,460.75;1,587.50;4,873.25;0.00;42,710.25
Oct 22, 2025 8:00 PM;Oct 22, 2025 9:00 PM;48,551.17;6,057.75;1,157.00;4,900.75;0.00;42,493.42
Oct 22, 2025 9:00 PM;Oct 22, 2025 10:00 PM;45,925.22;5,635.25;856.00;4,779.25;0.00;40,289.97
Oct 22, 2025 10:00 PM;Oct 22, 2025 11:00 PM;44,162.19;5,589.75;689.50;4,900.25;0.00;38,572.44
Oct 22, 2025 11:00 PM;Oct 23, 2025 12:00 AM;43,289.94;6,110.00;614.75;5,495.25;0.00;37,179.94
Oct 23, 2025 12:00 AM;Oct 23, 2025 1:00 AM;42,382.03;9,766.75;627.00;9,139.75;0.00;32,615.28
Oct 23, 2025 1:00 AM;Oct 23, 2025 2:00 AM;39,912.49;12,299.75;871.00;11,428.75;0.00;27,612.74
Oct 23, 2025 2:00 AM;Oct 23, 2025 3:00 AM;38,987.63;16,306.75;1,464.50;14,842.25;0.00;22,680.88
Oct 23, 2025 3:00 AM;Oct 23, 2025 4:00 AM;41,639.63;21,639.25;2,551.00;19,088.25;0.00;20,000.38
Oct 23, 2025 4:00 AM;Oct 23, 2025 5:00 AM;46,311.95;27,267.50;3,949.25;23,318.25;0.00;19,044.45
Oct 23, 2025 5:00 AM;Oct 23, 2025 6:00 AM;51,388.76;32,096.00;5,047.25;27,048.75;0.00;19,292.76
Oct 23, 2025 6:00 AM;Oct 23, 2025 7:00 AM;58,067.35;36,127.00;5,695.25;30,431.75;0.00;21,940.35
Oct 23, 2025 7:00 AM;Oct 23, 2025 8:00 AM;63,367.90;38,518.50;5,904.25;32,600.75;13.50;24,849.40
Oct 23, 2025 8:00 AM;Oct 23, 2025 9:00 AM;66,628.80;40,542.00;5,940.50;33,761.50;840.00;26,086.80
Oct 23, 2025 9:00 AM;Oct 23, 2025 10:00 AM;67,349.90;43,450.25;5,985.75;34,223.75;3,240.75;23,899.65
Oct 23, 2025 10:00 AM;Oct 23, 2025 11:00 AM;68,354.58;46,401.25;6,020.25;34,143.25;6,237.75;21,953.33
Oct 23, 2025 11:00 AM;Oct 23, 2025 12:00 PM;68,246.00;48,539.00;5,879.00;33,687.75;8,972.25;19,707.00
Oct 23, 2025 12:00 PM;Oct 23, 2025 1:00 PM;68,209.00;49,998.75;5,831.75;33,118.75;11,048.25;18,210.25
Oct 23, 2025 1:00 PM;Oct 23, 2025 2:00 PM;67,880.30;50,072.50;5,893.75;32,676.50;11,502.25;17,807.80
Oct 23, 2025 2:00 PM;Oct 23, 2025 3:00 PM;66,573.07;49,581.50;5,929.75;32,868.00;10,783.75;16,991.57
Oct 23, 2025 3:00 PM;Oct 23, 2025 4:00 PM;64,459.22;47,100.75;5,877.25;32,665.00;8,558.50;17,358.47
Oct 23, 2025 4:00 PM;Oct 23, 2025 5:00 PM;62,137.08;43,201.25;5,827.25;32,380.75;4,993.25;18,935.83
Oct 23, 2025 5:00 PM;Oct 23, 2025 6:00 PM;61,662.48;39,541.00;5,557.50;32,556.75;1,426.75;22,121.48
Oct 23, 2025 6:00 PM;Oct 23, 2025 7:00 PM;62,069.77;38,660.25;5,060.75;33,550.75;48.75;23,409.52
Oct 23, 2025 7:00 PM;Oct 23, 2025 8:00 PM;63,395.10;39,567.50;4,494.75;35,072.75;0.00;23,827.60
Oct 23, 2025 8:00 PM;Oct 23, 2025 9:00 PM;61,821.88;40,296.25;3,931.75;36,364.50;0.00;21,525.63
Oct 23, 2025 9:00 PM;Oct 23, 2025 10:00 PM;59,618.10;40,995.75;3,460.25;37,535.50;0.00;18,622.35
Oct 23, 2025 10:00 PM;Oct 23, 2025 11:00 PM;55,938.27;40,418.25;3,067.50;37,350.75;0.00;15,520.02
Oct 23, 2025 11:00 PM;Oct 24, 2025 12:00 AM;53,845.76;40,400.00;2,724.75;37,675.25;0.00;13,445.76
Oct 24, 2025 12:00 AM;Oct 24, 2025 1:00 AM;55,870.75;42,371.70;2,714.15;39,657.55;0.00;13,499.04
Oct 24, 2025 1:00 AM;Oct 24, 2025 2:00 AM;54,298.88;43,347.88;3,343.36;40,004.52;0.00;10,951.00
Oct 24, 2025 2:00 AM;Oct 24, 2025 3:00 AM;54,829.06;43,818.98;3,745.02;40,073.96;0.00;11,010.08
Oct 24, 2025 3:00 AM;Oct 24, 2025 4:00 AM;55,000.68;44,675.05;4,146.09;40,528.96;0.00;10,325.63
Oct 24, 2025 4:00 AM;Oct 24, 2025 5:00 AM;56,420.30;45,711.03;4,477.00;41,234.03;0.00;10,709.27
Oct 24, 2025 5:00 AM;Oct 24, 2025 6:00 AM;59,060.98;46,352.12;4,505.99;41,846.14;0.00;12,708.85
Oct 24, 2025 6:00 AM;Oct 24, 2025 7:00 AM;63,640.99;47,832.38;4,411.27;43,421.11;0.00;15,808.62
Oct 24, 2025 7:00 AM;Oct 24, 2025 8:00 AM;68,037.09;48,027.42;4,494.36;43,514.40;18.67;20,009.66
Oct 24, 2025 8:00 AM;Oct 24, 2025 9:00 AM;71,867.74;49,279.46;4,465.15;43,284.85;1,529.47;22,588.27
Oct 24, 2025 9:00 AM;Oct 24, 2025 10:00 AM;74,417.71;53,815.19;4,491.57;43,464.99;5,858.64;20,602.52
Oct 24, 2025 10:00 AM;Oct 24, 2025 11:00 AM;76,809.95;59,270.73;4,479.76;43,916.69;10,874.29;17,539.22
Oct 24, 2025 11:00 AM;Oct 24, 2025 12:00 PM;80,307.37;64,404.51;4,467.61;44,432.68;15,504.22;15,902.86
Oct 24, 2025 12:00 PM;Oct 24, 2025 1:00 PM;81,524.54;67,654.96;4,375.92;44,392.68;18,886.35;13,869.58
Oct 24, 2025 1:00 PM;Oct 24, 2025 2:00 PM;80,626.24;68,005.86;4,081.31;44,053.98;19,870.57;12,620.38
Oct 24, 2025 2:00 PM;Oct 24, 2025 3:00 PM;79,118.87;66,419.92;3,901.17;44,291.15;18,227.60;12,698.95
Oct 24, 2025 3:00 PM;Oct 24, 2025 4:00 PM;77,758.67;62,653.70;4,001.37;44,001.10;14,651.23;15,104.97
Oct 24, 2025 4:00 PM;Oct 24, 2025 5:00 PM;74,259.80;56,856.19;4,134.33;43,834.37;8,887.49;17,403.61
Oct 24, 2025 5:00 PM;Oct 24, 2025 6:00 PM;70,742.49;50,060.19;4,301.89;43,220.04;2,538.26;20,682.30
Oct 24, 2025 6:00 PM;Oct 24, 2025 7:00 PM;69,522.87;47,139.69;4,541.95;42,542.93;54.81;22,383.18
Oct 24, 2025 7:00 PM;Oct 24, 2025 8:00 PM;69,669.86;47,137.24;4,714.21;42,423.03;0.00;22,532.62
Oct 24, 2025 8:00 PM;Oct 24, 2025 9:00 PM;67,354.58;47,299.41;4,831.17;42,468.23;0.00;20,055.17
Oct 24, 2025 9:00 PM;Oct 24, 2025 10:00 PM;65,284.28;47,395.92;4,944.91;42,451.01;0.00;17,888.37
Oct 24, 2025 10:00 PM;Oct 24, 2025 11:00 PM;62,326.99;46,153.90;5,033.98;41,119.93;0.00;16,173.08
Oct 24, 2025 11:00 PM;Oct 25, 2025 12:00 AM;60,453.39;45,679.80;5,185.14;40,494.66;0.00;14,773.59
Oct 25, 2025 12:00 AM;Oct 25, 2025 1:00 AM;59,044.10;43,552.81;5,675.40;37,877.41;0.00;15,491.29
Oct 25, 2025 1:00 AM;Oct 25, 2025 2:00 AM;57,752.43;42,787.05;5,687.25;37,099.80;0.00;14,965.38
Oct 25, 2025 2:00 AM;Oct 25, 2025 3:00 AM;56,282.42;42,084.34;5,715.35;36,369.00;0.00;14,198.08
Oct 25, 2025 3:00 AM;Oct 25, 2025 4:00 AM;55,637.78;41,734.51;5,713.24;36,021.27;0.00;13,903.27
Oct 25, 2025 4:00 AM;Oct 25, 2025 5:00 AM;55,307.12;41,594.63;5,723.04;35,871.59;0.00;13,712.49
Oct 25, 2025 5:00 AM;Oct 25, 2025 6:00 AM;56,574.02;41,617.92;5,713.86;35,904.06;0.00;14,956.10
Oct 25, 2025 6:00 AM;Oct 25, 2025 7:00 AM;58,514.18;42,792.55;5,679.64;37,112.91;0.00;15,721.63
Oct 25, 2025 7:00 AM;Oct 25, 2025 8:00 AM;60,545.50;43,380.14;5,634.38;37,731.05;14.71;17,165.36
Oct 25, 2025 8:00 AM;Oct 25, 2025 9:00 AM;63,371.38;44,511.32;5,618.13;37,538.96;1,354.23;18,860.06
Oct 25, 2025 9:00 AM;Oct 25, 2025 10:00 AM;66,303.07;48,256.24;5,493.12;37,574.99;5,188.14;18,046.83
Oct 25, 2025 10:00 AM;Oct 25, 2025 11:00 AM;69,385.50;52,527.07;5,480.38;37,833.45;9,213.24;16,858.43
Oct 25, 2025 11:00 AM;Oct 25, 2025 12:00 PM;71,548.00;55,174.18;5,463.50;38,204.42;11,506.26;16,373.81
Oct 25, 2025 12:00 PM;Oct 25, 2025 1:00 PM;72,741.12;55,851.28;5,467.30;38,289.20;12,094.78;16,889.84
Oct 25, 2025 1:00 PM;Oct 25, 2025 2:00 PM;71,589.52;54,843.77;5,500.11;37,749.65;11,594.00;16,745.76
Oct 25, 2025 2:00 PM;Oct 25, 2025 3:00 PM;69,344.14;52,954.14;5,518.13;37,150.96;10,285.05;16,389.99
Oct 25, 2025 3:00 PM;Oct 25, 2025 4:00 PM;66,439.37;50,146.03;5,510.35;36,749.58;7,886.10;16,293.34
Oct 25, 2025 4:00 PM;Oct 25, 2025 5:00 PM;63,909.99;47,236.72;5,564.69;37,155.95;4,516.08;16,673.27
Oct 25, 2025 5:00 PM;Oct 25, 2025 6:00 PM;64,549.33;44,421.09;5,613.71;37,610.42;1,196.96;20,128.24
Oct 25, 2025 6:00 PM;Oct 25, 2025 7:00 PM;66,931.29;43,225.25;5,665.44;37,528.81;31.00;23,706.03
Oct 25, 2025 7:00 PM;Oct 25, 2025 8:00 PM;67,503.28;43,034.83;5,689.62;37,345.21;0.00;24,468.44
Oct 25, 2025 8:00 PM;Oct 25, 2025 9:00 PM;64,875.23;43,061.45;5,682.11;37,379.35;0.00;21,813.78
Oct 25, 2025 9:00 PM;Oct 25, 2025 10:00 PM;61,805.63;43,284.39;5,658.46;37,625.94;0.00;18,521.24
Oct 25, 2025 10:00 PM;Oct 25, 2025 11:00 PM;59,160.79;42,367.23;5,613.71;36,753.53;0.00;16,793.56
Oct 25, 2025 11:00 PM;Oct 26, 2025 12:00 AM;57,935.48;42,136.39;5,591.70;36,544.69;0.00;15,799.09
Oct 26, 2025 12:00 AM;Oct 26, 2025 1:00 AM;55,716.50;-;5,867.31;-;-;-
Oct 26, 2025 1:00 AM;Oct 26, 2025 2:00 AM;55,769.21;39,056.81;5,813.54;33,243.27;0.00;16,712.40
Oct 26, 2025 2:00 AM;Oct 26, 2025 3:00 AM;56,418.47;39,196.44;5,739.19;33,457.25;0.00;17,222.03
Oct 26, 2025 2:00 AM;Oct 26, 2025 3:00 AM;56,151.78;39,581.89;5,662.18;33,919.70;0.00;16,569.90
Oct 26, 2025 3:00 AM;Oct 26, 2025 4:00 AM;57,266.81;40,579.64;5,675.43;34,904.21;0.00;16,687.17
Oct 26, 2025 4:00 AM;Oct 26, 2025 5:00 AM;59,042.42;41,916.71;5,854.70;36,062.01;0.00;17,125.71
Oct 26, 2025 5:00 AM;Oct 26, 2025 6:00 AM;61,126.14;43,346.20;6,020.24;37,325.97;0.00;17,779.93
Oct 26, 2025 6:00 AM;Oct 26, 2025 7:00 AM;61,086.21;45,020.20;6,018.59;38,987.52;14.09;16,066.01
Oct 26, 2025 7:00 AM;Oct 26, 2025 8:00 AM;64,194.69;46,966.83;6,011.75;38,895.97;2,059.10;17,227.86
Oct 26, 2025 8:00 AM;Oct 26, 2025 9:00 AM;68,030.59;50,172.42;4,087.10;38,493.61;7,591.70;17,858.18
Oct 26, 2025 9:00 AM;Oct 26, 2025 10:00 AM;71,660.15;55,496.56;4,008.51;39,023.11;12,464.95;16,163.59
Oct 26, 2025 10:00 AM;Oct 26, 2025 11:00 AM;71,958.34;58,669.58;3,946.02;40,064.01;14,659.54;13,288.77
Oct 26, 2025 11:00 AM;Oct 26, 2025 12:00 PM;71,387.48;58,981.71;3,878.19;40,595.13;14,508.39;12,405.77
Oct 26, 2025 12:00 PM;Oct 26, 2025 1:00 PM;68,475.89;57,846.57;3,788.77;41,203.59;12,854.22;10,629.32
Oct 26, 2025 1:00 PM;Oct 26, 2025 2:00 PM;66,263.36;56,765.73;3,781.29;41,973.50;11,010.94;9,497.63
Oct 26, 2025 2:00 PM;Oct 26, 2025 3:00 PM;66,361.40;54,592.93;3,767.80;42,120.95;8,704.17;11,768.47
Oct 26, 2025 3:00 PM;Oct 26, 2025 4:00 PM;66,878.26;51,784.66;3,771.33;42,752.82;5,260.50;15,093.60
Oct 26, 2025 4:00 PM;Oct 26, 2025 5:00 PM;68,181.17;50,715.90;5,377.07;43,844.23;1,494.61;17,465.27
Oct 26, 2025 5:00 PM;Oct 26, 2025 6:00 PM;69,889.83;49,705.34;5,277.22;44,391.33;36.80;20,184.48
Oct 26, 2025 6:00 PM;Oct 26, 2025 7:00 PM;70,902.51;49,641.56;5,285.73;44,353.83;2.00;21,260.96
Oct 26, 2025 7:00 PM;Oct 26, 2025 8:00 PM;68,613.42;49,359.04;5,381.77;43,977.26;0.00;19,254.38
Oct 26, 2025 8:00 PM;Oct 26, 2025 9:00 PM;66,697.28;48,769.07;5,512.07;43,257.00;0.00;17,928.21
Oct 26, 2025 9:00 PM;Oct 26, 2025 10:00 PM;64,313.17;48,191.93;5,764.66;42,427.27;0.00;16,121.24
Oct 26, 2025 10:00 PM;Oct 26, 2025 11:00 PM;61,479.70;46,952.39;5,792.08;41,160.31;0.00;14,527.31
Oct 26, 2025 11:00 PM;Oct 27, 2025 12:00 AM;60,854.41;46,112.83;5,447.36;40,665.47;0.00;14,741.57
Oct 27, 2025 12:00 AM;Oct 27, 2025 1:00 AM;56,310.88;44,587.02;4,312.08;40,274.94;0.00;11,723.86
Oct 27, 2025 1:00 AM;Oct 27, 2025 2:00 AM;54,984.16;42,956.62;3,514.91;39,441.71;0.00;12,027.54
Oct 27, 2025 2:00 AM;Oct 27, 2025 3:00 AM;54,115.93;42,540.67;3,320.97;39,219.70;0.00;11,575.26
Oct 27, 2025 3:00 AM;Oct 27, 2025 4:00 AM;53,173.43;42,103.99;3,438.77;38,665.22;0.00;11,069.44
Oct 27, 2025 4:00 AM;Oct 27, 2025 5:00 AM;53,623.23;41,193.36;3,599.32;37,594.04;0.00;12,429.87
Oct 27, 2025 5:00 AM;Oct 27, 2025 6:00 AM;55,080.80;40,174.25;3,691.06;36,483.19;0.00;14,906.56
Oct 27, 2025 6:00 AM;Oct 27, 2025 7:00 AM;57,754.98;40,018.23;3,776.13;36,235.98;6.11;17,736.75
Oct 27, 2025 7:00 AM;Oct 27, 2025 8:00 AM;61,689.20;39,483.01;3,864.04;35,127.71;491.27;22,206.18
Oct 27, 2025 8:00 AM;Oct 27, 2025 9:00 AM;64,675.23;40,356.07;3,894.38;34,219.19;2,242.50;24,319.16
Oct 27, 2025 9:00 AM;Oct 27, 2025 10:00 AM;66,411.17;42,228.46;3,970.17;33,583.33;4,674.97;24,182.71
Oct 27, 2025 10:00 AM;Oct 27, 2025 11:00 AM;66,333.94;44,436.75;4,257.07;33,170.68;7,009.00;21,897.19
Oct 27, 2025 11:00 AM;Oct 27, 2025 12:00 PM;67,735.99;46,596.56;4,813.98;32,949.55;8,833.03;21,139.43
Oct 27, 2025 12:00 PM;Oct 27, 2025 1:00 PM;68,249.67;48,034.33;5,225.64;32,964.34;9,844.34;20,215.34
Oct 27, 2025 1:00 PM;Oct 27, 2025 2:00 PM;68,359.85;48,006.08;5,333.69;33,210.32;9,462.07;20,353.77
Oct 27, 2025 2:00 PM;Oct 27, 2025 3:00 PM;66,800.26;46,090.76;5,328.24;33,027.75;7,734.77;20,709.51
Oct 27, 2025 3:00 PM;Oct 27, 2025 4:00 PM;64,746.15;43,039.55;5,326.36;33,049.88;4,663.31;21,706.60
Oct 27, 2025 4:00 PM;Oct 27, 2025 5:00 PM;64,486.84;39,827.21;5,414.11;33,175.06;1,238.04;24,659.63
Oct 27, 2025 5:00 PM;Oct 27, 2025 6:00 PM;66,983.23;38,790.42;5,515.11;33,246.14;29.16;28,192.82
Oct 27, 2025 6:00 PM;Oct 27, 2025 7:00 PM;69,339.05;39,305.40;5,581.15;33,724.25;0.00;30,033.66
Oct 27, 2025 7:00 PM;Oct 27, 2025 8:00 PM;69,772.89;40,231.27;5,583.80;34,647.47;0.00;29,541.63
Oct 27, 2025 8:00 PM;Oct 27, 2025 9:00 PM;67,003.98;41,407.04;5,616.12;35,790.92;0.00;25,596.95
Oct 27, 2025 9:00 PM;Oct 27, 2025 10:00 PM;64,280.45;42,120.12;5,639.11;36,481.01;0.00;22,160.33
Oct 27, 2025 10:00 PM;Oct 27, 2025 11:00 PM;62,543.57;41,915.54;5,715.52;36,200.02;0.00;20,628.03
Oct 27, 2025 11:00 PM;Oct 28, 2025 12:00 AM;60,314.67;42,223.37;5,821.03;36,402.34;0.00;18,091.30
Oct 28, 2025 12:00 AM;Oct 28, 2025 1:00 AM;59,200.05;43,306.01;6,011.96;37,294.06;0.00;15,894.04
Oct 28, 2025 1:00 AM;Oct 28, 2025 2:00 AM;57,849.68;43,078.07;6,022.07;37,056.00;0.00;14,771.62
Oct 28, 2025 2:00 AM;Oct 28, 2025 3:00 AM;56,517.69;42,543.11;6,056.78;36,486.33;0.00;13,974.58
Oct 28, 2025 3:00 AM;Oct 28, 2025 4:00 AM;55,481.58;41,907.67;6,162.43;35,745.25;0.00;13,573.91
Oct 28, 2025 4:00 AM;Oct 28, 2025 5:00 AM;55,110.55;40,961.17;5,963.45;34,997.72;0.00;14,149.38
Oct 28, 2025 5:00 AM;Oct 28, 2025 6:00 AM;55,507.23;40,032.48;5,359.19;34,673.29;0.00;15,474.75
Oct 28, 2025 6:00 AM;Oct 28, 2025 7:00 AM;58,266.92;39,876.35;4,714.12;35,159.66;2.58;18,390.57
Oct 28, 2025 7:00 AM;Oct 28, 2025 8:00 AM;62,073.67;39,829.20;4,729.70;34,189.13;910.38;22,244.47
Oct 28, 2025 8:00 AM;Oct 28, 2025 9:00 AM;66,617.43;42,614.72;5,274.19;33,853.62;3,486.92;24,002.71
Oct 28, 2025 9:00 AM;Oct 28, 2025 10:00 AM;68,822.31;45,725.25;5,624.23;34,342.84;5,758.18;23,097.06
Oct 28, 2025 10:00 AM;Oct 28, 2025 11:00 AM;70,105.51;48,058.19;5,531.22;35,052.63;7,474.34;22,047.33
Oct 28, 2025 11:00 AM;Oct 28, 2025 12:00 PM;71,854.97;50,334.60;5,457.42;35,934.67;8,942.51;21,520.37
Oct 28, 2025 12:00 PM;Oct 28, 2025 1:00 PM;73,973.40;52,456.97;5,470.02;37,075.94;9,911.01;21,516.43
Oct 28, 2025 1:00 PM;Oct 28, 2025 2:00 PM;75,258.78;53,944.66;5,521.87;38,519.98;9,902.81;21,314.12
Oct 28, 2025 2:00 PM;Oct 28, 2025 3:00 PM;73,842.42;52,729.12;5,589.72;38,958.02;8,181.39;21,113.31
Oct 28, 2025 3:00 PM;Oct 28, 2025 4:00 PM;70,765.17;48,946.34;5,655.97;38,449.05;4,841.32;21,818.83
Oct 28, 2025 4:00 PM;Oct 28, 2025 5:00 PM;68,721.50;44,267.46;5,614.04;37,412.02;1,241.40;24,454.04
Oct 28, 2025 5:00 PM;Oct 28, 2025 6:00 PM;70,041.16;42,127.35;5,581.33;36,523.59;22.43;27,913.81
Oct 28, 2025 6:00 PM;Oct 28, 2025 7:00 PM;71,292.68;41,294.78;5,441.05;35,853.73;0.00;29,997.89
Oct 28, 2025 7:00 PM;Oct 28, 2025 8:00 PM;70,957.10;40,761.38;5,371.94;35,389.44;0.00;30,195.72
Oct 28, 2025 8:00 PM;Oct 28, 2025 9:00 PM;67,497.03;40,752.08;5,398.46;35,353.62;0.00;26,744.95
Oct 28, 2025 9:00 PM;Oct 28, 2025 10:00 PM;63,602.59;40,184.48;5,405.86;34,778.61;0.00;23,418.11
Oct 28, 2025 10:00 PM;Oct 28, 2025 11:00 PM;60,130.53;38,686.21;5,473.41;33,212.80;0.00;21,444.32
Oct 28, 2025 11:00 PM;Oct 29, 2025 12:00 AM;58,346.64;37,937.96;5,691.10;32,246.86;0.00;20,408.68
Oct 29, 2025 12:00 AM;Oct 29, 2025 1:00 AM;56,529.90;37,980.69;5,720.68;32,260.01;0.00;18,549.22
Oct 29, 2025 1:00 AM;Oct 29, 2025 2:00 AM;54,175.74;36,621.77;5,914.86;30,706.91;0.00;17,553.98
Oct 29, 2025 2:00 AM;Oct 29, 2025 3:00 AM;52,517.67;35,025.91;6,060.68;28,965.22;0.00;17,491.76
Oct 29, 2025 3:00 AM;Oct 29, 2025 4:00 AM;50,649.61;33,470.43;6,175.09;27,295.34;0.00;17,179.18
Oct 29, 2025 4:00 AM;Oct 29, 2025 5:00 AM;49,454.83;31,837.48;6,219.01;25,618.47;0.00;17,617.35
Oct 29, 2025 5:00 AM;Oct 29, 2025 6:00 AM;49,561.39;30,233.38;6,223.85;24,009.53;0.00;19,328.02
Oct 29, 2025 6:00 AM;Oct 29, 2025 7:00 AM;52,999.36;29,171.83;6,209.90;22,960.00;1.94;23,827.53
Oct 29, 2025 7:00 AM;Oct 29, 2025 8:00 AM;57,021.24;29,909.12;6,260.90;21,491.33;2,156.88;27,112.13
Oct 29, 2025 8:00 AM;Oct 29, 2025 9:00 AM;61,245.94;35,437.21;6,339.58;20,088.16;9,009.47;25,808.72
Oct 29, 2025 9:00 AM;Oct 29, 2025 10:00 AM;65,437.09;41,623.22;6,390.23;18,667.17;16,565.82;23,813.87
Oct 29, 2025 10:00 AM;Oct 29, 2025 11:00 AM;68,415.92;46,473.13;6,246.92;18,086.13;22,140.08;21,942.80
Oct 29, 2025 11:00 AM;Oct 29, 2025 12:00 PM;70,456.89;48,806.58;5,957.36;18,461.99;24,387.22;21,650.31
Oct 29, 2025 12:00 PM;Oct 29, 2025 1:00 PM;70,077.10;47,473.07;5,684.36;18,484.17;23,304.55;22,604.03
Oct 29, 2025 1:00 PM;Oct 29, 2025 2:00 PM;67,008.37;43,557.62;5,507.97;18,260.70;19,788.94;23,450.75
Oct 29, 2025 2:00 PM;Oct 29, 2025 3:00 PM;62,352.30;37,361.30;5,373.42;17,814.09;14,173.80;24,990.99
Oct 29, 2025 3:00 PM;Oct 29, 2025 4:00 PM;58,366.06;29,995.87;5,169.84;17,651.42;7,174.60;28,370.19
Oct 29, 2025 4:00 PM;Oct 29, 2025 5:00 PM;55,397.73;25,026.06;4,973.25;18,532.96;1,519.85;30,371.67
Oct 29, 2025 5:00 PM;Oct 29, 2025 6:00 PM;56,545.25;24,807.18;4,651.63;20,132.67;22.88;31,738.07
Oct 29, 2025 6:00 PM;Oct 29, 2025 7:00 PM;57,753.76;25,936.10;4,262.08;21,674.02;0.00;31,817.66
Oct 29, 2025 7:00 PM;Oct 29, 2025 8:00 PM;58,722.97;26,479.41;3,842.58;22,636.83;0.00;32,243.56
Oct 29, 2025 8:00 PM;Oct 29, 2025 9:00 PM;57,306.04;26,367.72;3,440.63;22,927.09;0.00;30,938.32
Oct 29, 2025 9:00 PM;Oct 29, 2025 10:00 PM;54,452.43;25,473.98;3,029.24;22,444.74;0.00;28,978.45
