Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Dec 26, 2024 8:00 PM;Dec 26, 2024 9:00 PM;47,925.50;44,103.00
Dec 26, 2024 9:00 PM;Dec 26, 2024 10:00 PM;46,291.00;42,561.75
Dec 26, 2024 10:00 PM;Dec 26, 2024 11:00 PM;46,401.75;42,713.25
Dec 26, 2024 11:00 PM;Dec 27, 2024 12:00 AM;43,781.50;40,145.50
Dec 27, 2024 12:00 AM;Dec 27, 2024 1:00 AM;42,180.00;38,614.00
Dec 27, 2024 1:00 AM;Dec 27, 2024 2:00 AM;40,802.00;37,256.75
Dec 27, 2024 2:00 AM;Dec 27, 2024 3:00 AM;40,154.75;36,686.00
Dec 27, 2024 3:00 AM;Dec 27, 2024 4:00 AM;40,300.00;36,997.25
Dec 27, 2024 4:00 AM;Dec 27, 2024 5:00 AM;41,915.75;38,837.00
Dec 27, 2024 5:00 AM;Dec 27, 2024 6:00 AM;43,312.25;40,475.25
Dec 27, 2024 6:00 AM;Dec 27, 2024 7:00 AM;45,881.75;43,357.25
Dec 27, 2024 7:00 AM;Dec 27, 2024 8:00 AM;49,038.50;46,833.50
Dec 27, 2024 8:00 AM;Dec 27, 2024 9:00 AM;52,175.00;49,216.00
Dec 27, 2024 9:00 AM;Dec 27, 2024 10:00 AM;54,452.75;46,943.00
Dec 27, 2024 10:00 AM;Dec 27, 2024 11:00 AM;55,423.50;42,971.00
Dec 27, 2024 11:00 AM;Dec 27, 2024 12:00 PM;55,958.75;40,529.00
Dec 27, 2024 12:00 PM;Dec 27, 2024 1:00 PM;55,560.50;39,578.25
Dec 27, 2024 1:00 PM;Dec 27, 2024 2:00 PM;54,396.75;40,268.50
Dec 27, 2024 2:00 PM;Dec 27, 2024 3:00 PM;53,753.25;43,865.50
Dec 27, 2024 3:00 PM;Dec 27, 2024 4:00 PM;53,124.75;48,823.25
Dec 27, 2024 4:00 PM;Dec 27, 2024 5:00 PM;52,774.75;51,743.75
Dec 27, 2024 5:00 PM;Dec 27, 2024 6:00 PM;54,237.75;53,329.00
Dec 27, 2024 6:00 PM;Dec 27, 2024 7:00 PM;54,137.00;53,146.75
Dec 27, 2024 7:00 PM;Dec 27, 2024 8:00 PM;52,886.75;51,816.75
Dec 27, 2024 8:00 PM;Dec 27, 2024 9:00 PM;51,010.50;49,873.75
Dec 27, 2024 9:00 PM;Dec 27, 2024 10:00 PM;49,021.00;47,783.50
Dec 27, 2024 10:00 PM;Dec 27, 2024 11:00 PM;46,858.75;45,529.50
Dec 27, 2024 11:00 PM;Dec 28, 2024 12:00 AM;43,912.25;42,525.50
Dec 28, 2024 12:00 AM;Dec 28, 2024 1:00 AM;42,929.50;42,151.25
Dec 28, 2024 1:00 AM;Dec 28, 2024 2:00 AM;41,482.00;40,687.25
Dec 28, 2024 2:00 AM;Dec 28, 2024 3:00 AM;40,605.75;39,818.75
Dec 28, 2024 3:00 AM;Dec 28, 2024 4:00 AM;40,116.00;39,347.50
Dec 28, 2024 4:00 AM;Dec 28, 2024 5:00 AM;40,987.50;40,235.25
Dec 28, 2024 5:00 AM;Dec 28, 2024 6:00 AM;42,896.50;42,138.25
Dec 28, 2024 6:00 AM;Dec 28, 2024 7:00 AM;43,547.75;42,764.25
Dec 28, 2024 7:00 AM;Dec 28, 2024 8:00 AM;45,207.75;44,356.00
Dec 28, 2024 8:00 AM;Dec 28, 2024 9:00 AM;48,683.00;46,934.50
Dec 28, 2024 9:00 AM;Dec 28, 2024 10:00 AM;52,025.00;45,982.50
Dec 28, 2024 10:00 AM;Dec 28, 2024 11:00 AM;53,826.75;42,751.50
Dec 28, 2024 11:00 AM;Dec 28, 2024 12:00 PM;54,840.50;40,123.25
Dec 28, 2024 12:00 PM;Dec 28, 2024 1:00 PM;54,849.75;38,787.75
Dec 28, 2024 1:00 PM;Dec 28, 2024 2:00 PM;53,570.75;38,786.75
Dec 28, 2024 2:00 PM;Dec 28, 2024 3:00 PM;53,012.75;42,320.00
Dec 28, 2024 3:00 PM;Dec 28, 2024 4:00 PM;52,757.50;47,564.50
Dec 28, 2024 4:00 PM;Dec 28, 2024 5:00 PM;53,122.75;50,962.00
Dec 28, 2024 5:00 PM;Dec 28, 2024 6:00 PM;54,545.50;52,129.25
Dec 28, 2024 6:00 PM;Dec 28, 2024 7:00 PM;54,592.50;51,637.50
Dec 28, 2024 7:00 PM;Dec 28, 2024 8:00 PM;53,036.00;49,495.00
Dec 28, 2024 8:00 PM;Dec 28, 2024 9:00 PM;50,631.25;46,463.25
Dec 28, 2024 9:00 PM;Dec 28, 2024 10:00 PM;48,515.75;43,711.25
Dec 28, 2024 10:00 PM;Dec 28, 2024 11:00 PM;47,391.25;41,965.00
Dec 28, 2024 11:00 PM;Dec 29, 2024 12:00 AM;44,967.75;38,927.25
Dec 29, 2024 12:00 AM;Dec 29, 2024 1:00 AM;41,788.00;34,246.25
Dec 29, 2024 1:00 AM;Dec 29, 2024 2:00 AM;39,908.00;31,593.75
Dec 29, 2024 2:00 AM;Dec 29, 2024 3:00 AM;38,660.50;29,846.00
Dec 29, 2024 3:00 AM;Dec 29, 2024 4:00 AM;38,114.25;28,900.50
Dec 29, 2024 4:00 AM;Dec 29, 2024 5:00 AM;38,479.50;28,659.75
Dec 29, 2024 5:00 AM;Dec 29, 2024 6:00 AM;38,830.75;28,320.75
Dec 29, 2024 6:00 AM;Dec 29, 2024 7:00 AM;38,158.75;27,036.50
Dec 29, 2024 7:00 AM;Dec 29, 2024 8:00 AM;39,613.50;27,875.25
Dec 29, 2024 8:00 AM;Dec 29, 2024 9:00 AM;42,923.00;29,507.50
Dec 29, 2024 9:00 AM;Dec 29, 2024 10:00 AM;47,029.00;29,188.50
Dec 29, 2024 10:00 AM;Dec 29, 2024 11:00 AM;49,377.50;26,929.00
Dec 29, 2024 11:00 AM;Dec 29, 2024 12:00 PM;51,041.75;25,662.25
Dec 29, 2024 12:00 PM;Dec 29, 2024 1:00 PM;50,903.00;24,382.25
Dec 29, 2024 1:00 PM;Dec 29, 2024 2:00 PM;49,389.25;23,541.25
Dec 29, 2024 2:00 PM;Dec 29, 2024 3:00 PM;48,669.75;25,128.50
Dec 29, 2024 3:00 PM;Dec 29, 2024 4:00 PM;48,158.75;27,134.50
Dec 29, 2024 4:00 PM;Dec 29, 2024 5:00 PM;48,709.50;28,131.50
Dec 29, 2024 5:00 PM;Dec 29, 2024 6:00 PM;50,864.25;28,861.50
Dec 29, 2024 6:00 PM;Dec 29, 2024 7:00 PM;52,068.00;28,713.25
Dec 29, 2024 7:00 PM;Dec 29, 2024 8:00 PM;50,977.50;26,496.25
Dec 29, 2024 8:00 PM;Dec 29, 2024 9:00 PM;49,122.50;23,538.50
Dec 29, 2024 9:00 PM;Dec 29, 2024 10:00 PM;47,684.00;21,178.75
Dec 29, 2024 10:00 PM;Dec 29, 2024 11:00 PM;47,018.00;20,115.00
Dec 29, 2024 11:00 PM;Dec 30, 2024 12:00 AM;44,893.50;17,061.25
Dec 30, 2024 12:00 AM;Dec 30, 2024 1:00 AM;41,479.50;14,781.00
Dec 30, 2024 1:00 AM;Dec 30, 2024 2:00 AM;39,852.25;12,604.50
Dec 30, 2024 2:00 AM;Dec 30, 2024 3:00 AM;39,182.50;11,533.00
Dec 30, 2024 3:00 AM;Dec 30, 2024 4:00 AM;39,491.00;11,442.50
Dec 30, 2024 4:00 AM;Dec 30, 2024 5:00 AM;41,710.25;13,239.25
Dec 30, 2024 5:00 AM;Dec 30, 2024 6:00 AM;44,488.75;15,716.00
Dec 30, 2024 6:00 AM;Dec 30, 2024 7:00 AM;47,974.75;18,817.25
Dec 30, 2024 7:00 AM;Dec 30, 2024 8:00 AM;51,176.25;22,282.25
Dec 30, 2024 8:00 AM;Dec 30, 2024 9:00 AM;54,175.25;24,930.75
Dec 30, 2024 9:00 AM;Dec 30, 2024 10:00 AM;56,498.00;25,514.25
Dec 30, 2024 10:00 AM;Dec 30, 2024 11:00 AM;57,656.50;24,535.50
Dec 30, 2024 11:00 AM;Dec 30, 2024 12:00 PM;59,180.50;24,392.50
Dec 30, 2024 12:00 PM;Dec 30, 2024 1:00 PM;59,191.25;23,704.50
Dec 30, 2024 1:00 PM;Dec 30, 2024 2:00 PM;58,161.25;22,816.50
Dec 30, 2024 2:00 PM;Dec 30, 2024 3:00 PM;57,282.00;23,368.50
Dec 30, 2024 3:00 PM;Dec 30, 2024 4:00 PM;56,641.25;24,517.75
Dec 30, 2024 4:00 PM;Dec 30, 2024 5:00 PM;56,784.25;25,479.50
Dec 30, 2024 5:00 PM;Dec 30, 2024 6:00 PM;58,512.75;26,486.00
Dec 30, 2024 6:00 PM;Dec 30, 2024 7:00 PM;58,618.25;25,976.00
Dec 30, 2024 7:00 PM;Dec 30, 2024 8:00 PM;57,240.00;24,164.25
Dec 30, 2024 8:00 PM;Dec 30, 2024 9:00 PM;54,687.00;21,265.25
Dec 30, 2024 9:00 PM;Dec 30, 2024 10:00 PM;51,876.50;18,515.75
Dec 30, 2024 10:00 PM;Dec 30, 2024 11:00 PM;49,945.25;17,646.25
Dec 30, 2024 11:00 PM;Dec 31, 2024 12:00 AM;47,039.00;15,295.25
Dec 31, 2024 12:00 AM;Dec 31, 2024 1:00 AM;44,990.50;15,469.00
Dec 31, 2024 1:00 AM;Dec 31, 2024 2:00 AM;43,308.00;14,666.00
Dec 31, 2024 2:00 AM;Dec 31, 2024 3:00 AM;42,542.75;14,965.00
Dec 31, 2024 3:00 AM;Dec 31, 2024 4:00 AM;42,451.25;15,569.00
Dec 31, 2024 4:00 AM;Dec 31, 2024 5:00 AM;43,766.75;17,202.50
Dec 31, 2024 5:00 AM;Dec 31, 2024 6:00 AM;45,653.00;19,369.00
Dec 31, 2024 6:00 AM;Dec 31, 2024 7:00 AM;47,779.25;21,468.00
Dec 31, 2024 7:00 AM;Dec 31, 2024 8:00 AM;50,145.75;24,542.25
Dec 31, 2024 8:00 AM;Dec 31, 2024 9:00 AM;52,809.00;26,879.25
Dec 31, 2024 9:00 AM;Dec 31, 2024 10:00 AM;55,506.50;26,954.75
Dec 31, 2024 10:00 AM;Dec 31, 2024 11:00 AM;56,818.75;24,817.00
Dec 31, 2024 11:00 AM;Dec 31, 2024 12:00 PM;58,283.50;22,927.75
Dec 31, 2024 12:00 PM;Dec 31, 2024 1:00 PM;58,405.00;21,087.25
Dec 31, 2024 1:00 PM;Dec 31, 2024 2:00 PM;57,272.25;20,132.50
Dec 31, 2024 2:00 PM;Dec 31, 2024 3:00 PM;56,439.00;21,453.00
Dec 31, 2024 3:00 PM;Dec 31, 2024 4:00 PM;55,516.25;22,990.00
Dec 31, 2024 4:00 PM;Dec 31, 2024 5:00 PM;55,476.75;22,953.00
Dec 31, 2024 5:00 PM;Dec 31, 2024 6:00 PM;56,909.25;21,716.50
Dec 31, 2024 6:00 PM;Dec 31, 2024 7:00 PM;57,513.25;20,269.25
Dec 31, 2024 7:00 PM;Dec 31, 2024 8:00 PM;56,660.00;17,415.75
Dec 31, 2024 8:00 PM;Dec 31, 2024 9:00 PM;53,973.75;12,910.25
Dec 31, 2024 9:00 PM;Dec 31, 2024 10:00 PM;51,463.00;8,953.00
Dec 31, 2024 10:00 PM;Dec 31, 2024 11:00 PM;48,170.75;5,462.00
Dec 31, 2024 11:00 PM;Jan 1, 2025 12:00 AM;45,740.00;2,652.00
Jan 1, 2025 12:00 AM;Jan 1, 2025 1:00 AM;44,968.75;2,614.75
Jan 1, 2025 1:00 AM;Jan 1, 2025 2:00 AM;42,703.75;-147.50
Jan 1, 2025 2:00 AM;Jan 1, 2025 3:00 AM;41,517.75;-1,824.00
Jan 1, 2025 3:00 AM;Jan 1, 2025 4:00 AM;41,218.50;-1,595.50
Jan 1, 2025 4:00 AM;Jan 1, 2025 5:00 AM;41,086.00;-1,941.75
Jan 1, 2025 5:00 AM;Jan 1, 2025 6:00 AM;41,617.25;-1,783.50
Jan 1, 2025 6:00 AM;Jan 1, 2025 7:00 AM;41,791.50;-2,808.25
Jan 1, 2025 7:00 AM;Jan 1, 2025 8:00 AM;43,467.00;-1,072.50
Jan 1, 2025 8:00 AM;Jan 1, 2025 9:00 AM;46,091.25;762.25
Jan 1, 2025 9:00 AM;Jan 1, 2025 10:00 AM;50,369.50;935.25
Jan 1, 2025 10:00 AM;Jan 1, 2025 11:00 AM;52,410.50;-1,563.25
Jan 1, 2025 11:00 AM;Jan 1, 2025 12:00 PM;53,911.25;-3,528.75
Jan 1, 2025 12:00 PM;Jan 1, 2025 1:00 PM;53,640.00;-5,260.00
Jan 1, 2025 1:00 PM;Jan 1, 2025 2:00 PM;52,518.25;-5,674.50
Jan 1, 2025 2:00 PM;Jan 1, 2025 3:00 PM;51,345.50;-4,036.00
Jan 1, 2025 3:00 PM;Jan 1, 2025 4:00 PM;50,755.25;-1,342.50
Jan 1, 2025 4:00 PM;Jan 1, 2025 5:00 PM;51,477.00;2,035.50
Jan 1, 2025 5:00 PM;Jan 1, 2025 6:00 PM;53,499.50;3,297.00
Jan 1, 2025 6:00 PM;Jan 1, 2025 7:00 PM;54,774.00;4,449.00
Jan 1, 2025 7:00 PM;Jan 1, 2025 8:00 PM;53,912.75;4,166.50
Jan 1, 2025 8:00 PM;Jan 1, 2025 9:00 PM;51,476.75;2,742.50
Jan 1, 2025 9:00 PM;Jan 1, 2025 10:00 PM;49,667.25;2,488.25
Jan 1, 2025 10:00 PM;Jan 1, 2025 11:00 PM;49,758.50;5,131.50
Jan 1, 2025 11:00 PM;Jan 2, 2025 12:00 AM;47,587.00;4,645.00
Jan 2, 2025 12:00 AM;Jan 2, 2025 1:00 AM;45,446.00;508.25
Jan 2, 2025 1:00 AM;Jan 2, 2025 2:00 AM;43,665.00;438.50
Jan 2, 2025 2:00 AM;Jan 2, 2025 3:00 AM;42,926.75;1,406.00
Jan 2, 2025 3:00 AM;Jan 2, 2025 4:00 AM;43,362.25;4,103.75
Jan 2, 2025 4:00 AM;Jan 2, 2025 5:00 AM;45,143.50;8,265.00
Jan 2, 2025 5:00 AM;Jan 2, 2025 6:00 AM;48,983.25;14,583.00
Jan 2, 2025 6:00 AM;Jan 2, 2025 7:00 AM;55,126.25;23,023.50
Jan 2, 2025 7:00 AM;Jan 2, 2025 8:00 AM;59,184.25;29,683.50
Jan 2, 2025 8:00 AM;Jan 2, 2025 9:00 AM;61,819.25;34,350.25
Jan 2, 2025 9:00 AM;Jan 2, 2025 10:00 AM;63,602.75;36,694.25
Jan 2, 2025 10:00 AM;Jan 2, 2025 11:00 AM;64,819.75;37,726.75
Jan 2, 2025 11:00 AM;Jan 2, 2025 12:00 PM;65,527.25;38,391.00
Jan 2, 2025 12:00 PM;Jan 2, 2025 1:00 PM;65,386.50;38,636.75
Jan 2, 2025 1:00 PM;Jan 2, 2025 2:00 PM;64,762.00;39,028.75
Jan 2, 2025 2:00 PM;Jan 2, 2025 3:00 PM;63,121.75;39,826.00
Jan 2, 2025 3:00 PM;Jan 2, 2025 4:00 PM;61,942.00;41,512.50
Jan 2, 2025 4:00 PM;Jan 2, 2025 5:00 PM;62,583.50;42,831.50
Jan 2, 2025 5:00 PM;Jan 2, 2025 6:00 PM;64,500.00;43,403.75
Jan 2, 2025 6:00 PM;Jan 2, 2025 7:00 PM;64,823.25;42,269.25
Jan 2, 2025 7:00 PM;Jan 2, 2025 8:00 PM;63,796.75;40,260.00
Jan 2, 2025 8:00 PM;Jan 2, 2025 9:00 PM;60,361.75;36,100.25
Jan 2, 2025 9:00 PM;Jan 2, 2025 10:00 PM;56,842.75;32,228.00
Jan 2, 2025 10:00 PM;Jan 2, 2025 11:00 PM;54,029.50;29,291.00
Jan 2, 2025 11:00 PM;Jan 3, 2025 12:00 AM;51,081.50;26,033.00
Jan 3, 2025 12:00 AM;Jan 3, 2025 1:00 AM;49,157.50;24,712.25
Jan 3, 2025 1:00 AM;Jan 3, 2025 2:00 AM;47,438.00;22,656.75
Jan 3, 2025 2:00 AM;Jan 3, 2025 3:00 AM;46,399.25;20,910.75
Jan 3, 2025 3:00 AM;Jan 3, 2025 4:00 AM;46,800.25;20,231.25
Jan 3, 2025 4:00 AM;Jan 3, 2025 5:00 AM;48,342.50;20,225.25
Jan 3, 2025 5:00 AM;Jan 3, 2025 6:00 AM;51,297.75;21,326.75
Jan 3, 2025 6:00 AM;Jan 3, 2025 7:00 AM;56,776.75;24,043.25
Jan 3, 2025 7:00 AM;Jan 3, 2025 8:00 AM;61,000.50;26,484.25
Jan 3, 2025 8:00 AM;Jan 3, 2025 9:00 AM;63,708.00;27,073.25
Jan 3, 2025 9:00 AM;Jan 3, 2025 10:00 AM;64,846.00;24,744.25
Jan 3, 2025 10:00 AM;Jan 3, 2025 11:00 AM;65,700.00;21,718.50
Jan 3, 2025 11:00 AM;Jan 3, 2025 12:00 PM;65,995.50;19,273.75
Jan 3, 2025 12:00 PM;Jan 3, 2025 1:00 PM;65,560.25;18,150.25
Jan 3, 2025 1:00 PM;Jan 3, 2025 2:00 PM;64,271.25;18,490.25
Jan 3, 2025 2:00 PM;Jan 3, 2025 3:00 PM;62,404.25;20,910.75
Jan 3, 2025 3:00 PM;Jan 3, 2025 4:00 PM;61,139.25;24,599.50
Jan 3, 2025 4:00 PM;Jan 3, 2025 5:00 PM;61,850.00;28,562.25
Jan 3, 2025 5:00 PM;Jan 3, 2025 6:00 PM;64,381.00;32,619.00
Jan 3, 2025 6:00 PM;Jan 3, 2025 7:00 PM;64,640.00;34,146.00
Jan 3, 2025 7:00 PM;Jan 3, 2025 8:00 PM;62,578.00;32,948.25
Jan 3, 2025 8:00 PM;Jan 3, 2025 9:00 PM;59,068.25;30,018.75
Jan 3, 2025 9:00 PM;Jan 3, 2025 10:00 PM;55,788.00;27,625.50
Jan 3, 2025 10:00 PM;Jan 3, 2025 11:00 PM;53,171.75;26,264.75
Jan 3, 2025 11:00 PM;Jan 4, 2025 12:00 AM;50,073.75;24,338.75
Jan 4, 2025 12:00 AM;Jan 4, 2025 1:00 AM;48,153.00;23,479.75
Jan 4, 2025 1:00 AM;Jan 4, 2025 2:00 AM;46,438.00;24,191.75
Jan 4, 2025 2:00 AM;Jan 4, 2025 3:00 AM;45,240.00;25,522.00
Jan 4, 2025 3:00 AM;Jan 4, 2025 4:00 AM;44,403.50;27,114.00
Jan 4, 2025 4:00 AM;Jan 4, 2025 5:00 AM;44,725.25;29,812.00
Jan 4, 2025 5:00 AM;Jan 4, 2025 6:00 AM;44,954.50;32,420.50
Jan 4, 2025 6:00 AM;Jan 4, 2025 7:00 AM;45,329.75;34,664.75
Jan 4, 2025 7:00 AM;Jan 4, 2025 8:00 AM;47,615.25;38,026.25
Jan 4, 2025 8:00 AM;Jan 4, 2025 9:00 AM;50,977.50;41,114.75
Jan 4, 2025 9:00 AM;Jan 4, 2025 10:00 AM;54,589.50;42,071.50
Jan 4, 2025 10:00 AM;Jan 4, 2025 11:00 AM;56,562.50;40,944.50
Jan 4, 2025 11:00 AM;Jan 4, 2025 12:00 PM;57,420.75;39,879.25
Jan 4, 2025 12:00 PM;Jan 4, 2025 1:00 PM;57,220.25;39,152.50
Jan 4, 2025 1:00 PM;Jan 4, 2025 2:00 PM;55,968.50;39,033.50
Jan 4, 2025 2:00 PM;Jan 4, 2025 3:00 PM;54,874.75;40,267.75
Jan 4, 2025 3:00 PM;Jan 4, 2025 4:00 PM;54,215.50;42,220.25
Jan 4, 2025 4:00 PM;Jan 4, 2025 5:00 PM;54,606.00;43,963.25
Jan 4, 2025 5:00 PM;Jan 4, 2025 6:00 PM;56,304.50;45,612.75
Jan 4, 2025 6:00 PM;Jan 4, 2025 7:00 PM;56,754.00;45,987.50
Jan 4, 2025 7:00 PM;Jan 4, 2025 8:00 PM;55,762.50;44,952.00
Jan 4, 2025 8:00 PM;Jan 4, 2025 9:00 PM;52,851.25;42,092.75
Jan 4, 2025 9:00 PM;Jan 4, 2025 10:00 PM;50,425.25;39,821.75
Jan 4, 2025 10:00 PM;Jan 4, 2025 11:00 PM;49,020.50;38,590.75
Jan 4, 2025 11:00 PM;Jan 5, 2025 12:00 AM;46,500.00;36,307.00
Jan 5, 2025 12:00 AM;Jan 5, 2025 1:00 AM;43,434.50;32,526.75
Jan 5, 2025 1:00 AM;Jan 5, 2025 2:00 AM;41,722.25;31,385.25
Jan 5, 2025 2:00 AM;Jan 5, 2025 3:00 AM;40,569.50;30,498.25
Jan 5, 2025 3:00 AM;Jan 5, 2025 4:00 AM;39,865.25;29,406.50
Jan 5, 2025 4:00 AM;Jan 5, 2025 5:00 AM;40,176.75;28,945.75
Jan 5, 2025 5:00 AM;Jan 5, 2025 6:00 AM;40,909.00;28,264.00
Jan 5, 2025 6:00 AM;Jan 5, 2025 7:00 AM;41,250.25;26,424.75
Jan 5, 2025 7:00 AM;Jan 5, 2025 8:00 AM;42,728.00;25,161.75
Jan 5, 2025 8:00 AM;Jan 5, 2025 9:00 AM;45,560.75;24,234.25
Jan 5, 2025 9:00 AM;Jan 5, 2025 10:00 AM;49,573.00;24,155.25
Jan 5, 2025 10:00 AM;Jan 5, 2025 11:00 AM;52,071.50;23,167.75
Jan 5, 2025 11:00 AM;Jan 5, 2025 12:00 PM;53,818.00;22,444.25
Jan 5, 2025 12:00 PM;Jan 5, 2025 1:00 PM;53,830.75;20,557.75
Jan 5, 2025 1:00 PM;Jan 5, 2025 2:00 PM;52,639.50;17,158.50
Jan 5, 2025 2:00 PM;Jan 5, 2025 3:00 PM;51,221.00;13,801.25
Jan 5, 2025 3:00 PM;Jan 5, 2025 4:00 PM;50,559.50;11,872.50
Jan 5, 2025 4:00 PM;Jan 5, 2025 5:00 PM;51,379.75;12,003.75
Jan 5, 2025 5:00 PM;Jan 5, 2025 6:00 PM;54,060.00;14,292.00
Jan 5, 2025 6:00 PM;Jan 5, 2025 7:00 PM;55,518.75;15,585.75
Jan 5, 2025 7:00 PM;Jan 5, 2025 8:00 PM;54,711.25;14,522.75
Jan 5, 2025 8:00 PM;Jan 5, 2025 9:00 PM;52,527.50;12,094.00
Jan 5, 2025 9:00 PM;Jan 5, 2025 10:00 PM;50,603.75;10,216.50
Jan 5, 2025 10:00 PM;Jan 5, 2025 11:00 PM;49,352.75;9,252.25
Jan 5, 2025 11:00 PM;Jan 6, 2025 12:00 AM;46,886.00;6,354.50
Jan 6, 2025 12:00 AM;Jan 6, 2025 1:00 AM;44,186.25;5,620.25
Jan 6, 2025 1:00 AM;Jan 6, 2025 2:00 AM;42,772.75;3,848.25
Jan 6, 2025 2:00 AM;Jan 6, 2025 3:00 AM;41,730.50;2,085.75
Jan 6, 2025 3:00 AM;Jan 6, 2025 4:00 AM;41,575.25;1,076.25
Jan 6, 2025 4:00 AM;Jan 6, 2025 5:00 AM;42,796.50;1,790.00
Jan 6, 2025 5:00 AM;Jan 6, 2025 6:00 AM;45,596.00;4,409.75
Jan 6, 2025 6:00 AM;Jan 6, 2025 7:00 AM;49,057.00;7,065.25
Jan 6, 2025 7:00 AM;Jan 6, 2025 8:00 AM;52,634.50;10,615.00
Jan 6, 2025 8:00 AM;Jan 6, 2025 9:00 AM;55,862.75;12,770.25
Jan 6, 2025 9:00 AM;Jan 6, 2025 10:00 AM;58,116.50;12,182.75
Jan 6, 2025 10:00 AM;Jan 6, 2025 11:00 AM;59,664.50;10,641.50
Jan 6, 2025 11:00 AM;Jan 6, 2025 12:00 PM;61,341.25;9,731.50
Jan 6, 2025 12:00 PM;Jan 6, 2025 1:00 PM;61,453.75;8,359.50
Jan 6, 2025 1:00 PM;Jan 6, 2025 2:00 PM;59,417.50;6,291.25
Jan 6, 2025 2:00 PM;Jan 6, 2025 3:00 PM;57,734.75;6,359.25
Jan 6, 2025 3:00 PM;Jan 6, 2025 4:00 PM;58,007.00;8,568.00
Jan 6, 2025 4:00 PM;Jan 6, 2025 5:00 PM;59,194.75;10,795.75
Jan 6, 2025 5:00 PM;Jan 6, 2025 6:00 PM;61,689.00;13,001.75
Jan 6, 2025 6:00 PM;Jan 6, 2025 7:00 PM;61,488.75;12,782.25
Jan 6, 2025 7:00 PM;Jan 6, 2025 8:00 PM;60,100.00;11,549.25
Jan 6, 2025 8:00 PM;Jan 6, 2025 9:00 PM;57,256.00;9,063.25
Jan 6, 2025 9:00 PM;Jan 6, 2025 10:00 PM;54,491.50;7,225.50
Jan 6, 2025 10:00 PM;Jan 6, 2025 11:00 PM;52,331.50;7,129.75
Jan 6, 2025 11:00 PM;Jan 7, 2025 12:00 AM;49,594.75;5,305.75
Jan 7, 2025 12:00 AM;Jan 7, 2025 1:00 AM;46,758.25;4,032.00
Jan 7, 2025 1:00 AM;Jan 7, 2025 2:00 AM;45,332.75;3,374.25
Jan 7, 2025 2:00 AM;Jan 7, 2025 3:00 AM;44,591.25;2,779.75
Jan 7, 2025 3:00 AM;Jan 7, 2025 4:00 AM;45,127.00;3,276.50
Jan 7, 2025 4:00 AM;Jan 7, 2025 5:00 AM;46,730.50;4,868.25
Jan 7, 2025 5:00 AM;Jan 7, 2025 6:00 AM;50,206.75;8,372.50
Jan 7, 2025 6:00 AM;Jan 7, 2025 7:00 AM;56,123.75;13,595.75
Jan 7, 2025 7:00 AM;Jan 7, 2025 8:00 AM;60,592.25;18,659.25
Jan 7, 2025 8:00 AM;Jan 7, 2025 9:00 AM;63,698.00;21,979.50
Jan 7, 2025 9:00 AM;Jan 7, 2025 10:00 AM;65,494.75;22,307.50
Jan 7, 2025 10:00 AM;Jan 7, 2025 11:00 AM;66,358.50;20,774.00
Jan 7, 2025 11:00 AM;Jan 7, 2025 12:00 PM;67,321.75;18,822.00
Jan 7, 2025 12:00 PM;Jan 7, 2025 1:00 PM;66,956.75;16,936.75
Jan 7, 2025 1:00 PM;Jan 7, 2025 2:00 PM;65,984.75;16,715.50
Jan 7, 2025 2:00 PM;Jan 7, 2025 3:00 PM;64,636.75;18,558.50
Jan 7, 2025 3:00 PM;Jan 7, 2025 4:00 PM;63,881.25;22,066.50
Jan 7, 2025 4:00 PM;Jan 7, 2025 5:00 PM;63,699.75;24,223.50
Jan 7, 2025 5:00 PM;Jan 7, 2025 6:00 PM;65,215.00;25,593.00
Jan 7, 2025 6:00 PM;Jan 7, 2025 7:00 PM;65,956.25;25,611.75
Jan 7, 2025 7:00 PM;Jan 7, 2025 8:00 PM;64,693.00;23,510.25
Jan 7, 2025 8:00 PM;Jan 7, 2025 9:00 PM;61,397.50;19,282.25
Jan 7, 2025 9:00 PM;Jan 7, 2025 10:00 PM;58,061.00;15,484.25
Jan 7, 2025 10:00 PM;Jan 7, 2025 11:00 PM;55,071.00;13,278.75
Jan 7, 2025 11:00 PM;Jan 8, 2025 12:00 AM;51,433.50;10,092.50
Jan 8, 2025 12:00 AM;Jan 8, 2025 1:00 AM;48,750.75;10,119.75
Jan 8, 2025 1:00 AM;Jan 8, 2025 2:00 AM;47,159.50;9,301.00
Jan 8, 2025 2:00 AM;Jan 8, 2025 3:00 AM;46,415.75;9,661.50
Jan 8, 2025 3:00 AM;Jan 8, 2025 4:00 AM;46,784.00;11,144.25
Jan 8, 2025 4:00 AM;Jan 8, 2025 5:00 AM;48,594.00;13,852.25
Jan 8, 2025 5:00 AM;Jan 8, 2025 6:00 AM;51,416.25;17,521.75
Jan 8, 2025 6:00 AM;Jan 8, 2025 7:00 AM;57,029.25;23,099.75
Jan 8, 2025 7:00 AM;Jan 8, 2025 8:00 AM;61,205.50;28,240.50
Jan 8, 2025 8:00 AM;Jan 8, 2025 9:00 AM;64,064.00;31,315.00
Jan 8, 2025 9:00 AM;Jan 8, 2025 10:00 AM;65,933.00;32,071.50
Jan 8, 2025 10:00 AM;Jan 8, 2025 11:00 AM;67,003.25;31,165.50
